"SubjectId","Activity","variable","value"
"TrainSubject_3","SITTING","GroupedMean_tBodyAcc-std()-X",-0.971010120961538
"TrainSubject_3","STANDING","GroupedMean_tBodyAcc-std()-X",-0.96674254295082
"TrainSubject_3","WALKING","GroupedMean_tBodyAcc-std()-X",-0.360356726034483
"TrainSubject_3","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.0574100475102041
"TrainSubject_3","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.313123437627119
"TrainSubject_30","LAYING","GroupedMean_tBodyAcc-std()-X",-0.976362515428571
"TrainSubject_30","SITTING","GroupedMean_tBodyAcc-std()-X",-0.983622744193548
"TrainSubject_30","STANDING","GroupedMean_tBodyAcc-std()-X",-0.977559426949153
"TrainSubject_30","WALKING","GroupedMean_tBodyAcc-std()-X",-0.346394275230769
"TrainSubject_30","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.0577703163548387
"TrainSubject_30","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.350504475230769
"TrainSubject_5","LAYING","GroupedMean_tBodyAcc-std()-X",-0.965934509615385
"TrainSubject_5","SITTING","GroupedMean_tBodyAcc-std()-X",-0.980945022045455
"TrainSubject_5","STANDING","GroupedMean_tBodyAcc-std()-X",-0.968591815714286
"TrainSubject_5","WALKING","GroupedMean_tBodyAcc-std()-X",-0.294098534232143
"TrainSubject_5","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-X",0.275046110468085
"TrainSubject_5","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.0457237779851064
"TrainSubject_6","LAYING","GroupedMean_tBodyAcc-std()-X",-0.934049422052632
"TrainSubject_6","SITTING","GroupedMean_tBodyAcc-std()-X",-0.980164933636364
"TrainSubject_6","STANDING","GroupedMean_tBodyAcc-std()-X",-0.981758159649123
"TrainSubject_6","WALKING","GroupedMean_tBodyAcc-std()-X",-0.296538717368421
"TrainSubject_6","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-X",0.383681639791667
"TrainSubject_6","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.0501350188513725
"TrainSubject_7","LAYING","GroupedMean_tBodyAcc-std()-X",-0.93651361
"TrainSubject_7","SITTING","GroupedMean_tBodyAcc-std()-X",-0.972668374583333
"TrainSubject_7","STANDING","GroupedMean_tBodyAcc-std()-X",-0.979307570377358
"TrainSubject_7","WALKING","GroupedMean_tBodyAcc-std()-X",-0.327243240701754
"TrainSubject_7","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-X",0.0660815600978723
"TrainSubject_7","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.29487297445098
"TrainSubject_8","LAYING","GroupedMean_tBodyAcc-std()-X",-0.94304121537037
"TrainSubject_8","SITTING","GroupedMean_tBodyAcc-std()-X",-0.979026152391304
"TrainSubject_8","STANDING","GroupedMean_tBodyAcc-std()-X",-0.988815418148148
"TrainSubject_8","WALKING","GroupedMean_tBodyAcc-std()-X",-0.173605736002083
"TrainSubject_8","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-X",0.0241393473736842
"TrainSubject_8","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-X",-0.171712174634146
"TestSubject_10","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.946454302068966
"TestSubject_10","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.917979529962963
"TestSubject_10","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.919561843409091
"TestSubject_10","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0227431651698113
"TestSubject_10","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.00407915363157895
"TestSubject_10","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.00555287692765957
"TestSubject_12","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.949072009333333
"TestSubject_12","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.92858124
"TestSubject_12","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.923140254098361
"TestSubject_12","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.122783290008
"TestSubject_12","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.11083534373913
"TestSubject_12","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.103818259823077
"TestSubject_13","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.950947949516129
"TestSubject_13","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.938967741632653
"TestSubject_13","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.949422439473684
"TestSubject_13","WALKING","GroupedMean_tBodyAcc-std()-Y",0.141866689392982
"TestSubject_13","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.03212524665
"TestSubject_13","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.104470773801818
"TestSubject_18","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.986160920923077
"TestSubject_18","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.974928131052632
"TestSubject_18","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.95422343630137
"TestSubject_18","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.227005874892857
"TestSubject_18","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.254214045818182
"TestSubject_18","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.211155120224138
"TestSubject_2","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.98027739875
"TestSubject_2","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.950704499130435
"TestSubject_2","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.957304989259259
"TestSubject_2","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0780912533118644
"TestSubject_2","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.262881788951064
"TestSubject_2","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.108027279889583
"TestSubject_20","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.964098180294118
"TestSubject_20","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.93612270469697
"TestSubject_20","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.87541041109589
"TestSubject_20","WALKING","GroupedMean_tBodyAcc-std()-Y",0.489771808627451
"TestSubject_20","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.616937015333333
"TestSubject_20","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.15219632835098
"TestSubject_24","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.983126461944444
"TestSubject_24","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.956255962058824
"TestSubject_24","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.936871974347826
"TestSubject_24","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.154127498163793
"TestSubject_24","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.102607326783636
"TestSubject_24","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.116804488966102
"TestSubject_4","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.941714042407407
"TestSubject_4","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.89022398108
"TestSubject_4","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.86159737875
"TestSubject_4","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0788267367683333
"TestSubject_4","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.21859832499
"TestSubject_4","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0666899105180769
"TestSubject_9","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.9162927764
"TestSubject_9","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.875141405
"TestSubject_9","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.938635759333333
"TestSubject_9","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.201696960826923
"TestSubject_9","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.208310705504762
"TestSubject_9","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.302206203816327
"TrainSubject_1","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.83682740562
"TrainSubject_1","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.922618641914894
"TrainSubject_1","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.973190056415094
"TrainSubject_1","WALKING","GroupedMean_tBodyAcc-std()-Y",0.114461336747368
"TrainSubject_1","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0319359434489796
"TrainSubject_1","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.00232026501698113
"TrainSubject_11","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.972196873859649
"TrainSubject_11","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.921402118113208
"TrainSubject_11","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.964173331702128
"TrainSubject_11","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0522120750440678
"TrainSubject_11","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.0708122725543478
"TrainSubject_11","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.103167501868519
"TrainSubject_14","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.909697040980392
"TrainSubject_14","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.914935703907407
"TrainSubject_14","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.928525725333333
"TrainSubject_14","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0536126686650847
"TrainSubject_14","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.378870491755556
"TrainSubject_14","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.307195533
"TrainSubject_15","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.962759422361111
"TrainSubject_15","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.922407162881356
"TrainSubject_15","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.931900148301887
"TrainSubject_15","WALKING","GroupedMean_tBodyAcc-std()-Y",0.138912923691296
"TrainSubject_15","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.186532377428571
"TrainSubject_15","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.00406536043541667
"TrainSubject_16","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.943061150285714
"TrainSubject_16","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.951607872463768
"TrainSubject_16","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.960298267692308
"TrainSubject_16","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.314569762352941
"TrainSubject_16","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.146993837655319
"TrainSubject_16","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.163732745078431
"TrainSubject_17","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.944792875211268
"TrainSubject_17","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.96185862984375
"TrainSubject_17","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.968176663717949
"TrainSubject_17","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0175797885542623
"TrainSubject_17","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0607892037384783
"TrainSubject_17","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0131721014395833
"TrainSubject_19","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.973449968554217
"TrainSubject_19","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.950388943972603
"TrainSubject_19","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.944430270684931
"TrainSubject_19","WALKING","GroupedMean_tBodyAcc-std()-Y",0.181801561185577
"TrainSubject_19","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.514816445641026
"TrainSubject_19","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.176349922525
"TrainSubject_21","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.956959422222222
"TrainSubject_21","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.966877560941176
"TrainSubject_21","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.943601625393258
"TrainSubject_21","WALKING","GroupedMean_tBodyAcc-std()-Y",0.0540880509209615
"TrainSubject_21","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.301336399711111
"TrainSubject_21","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.109787469104255
"TrainSubject_22","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.913276301666667
"TrainSubject_22","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.928059133795645
"TrainSubject_22","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.922693288412698
"TrainSubject_22","WALKING","GroupedMean_tBodyAcc-std()-Y",0.100384246321739
"TrainSubject_22","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.239812250944444
"TrainSubject_22","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.250067523738095
"TrainSubject_23","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.976309827361111
"TrainSubject_23","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.934933559264706
"TrainSubject_23","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.9584444925
"TrainSubject_23","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.119020586510678
"TrainSubject_23","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.10825903416963
"TrainSubject_23","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.0448435785868627
"TrainSubject_25","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.691770680561644
"TrainSubject_25","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.947457617061538
"TrainSubject_25","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.954569225945946
"TrainSubject_25","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.161852411581081
"TrainSubject_25","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.14054060387069
"TrainSubject_25","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.223086808769231
"TrainSubject_26","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.983231351842105
"TrainSubject_26","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.94079896551282
"TrainSubject_26","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.949466155405405
"TrainSubject_26","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.136351391645763
"TrainSubject_26","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.011629910112
"TrainSubject_26","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0491726302763636
"TrainSubject_27","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.983736043783784
"TrainSubject_27","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.971579125714286
"TrainSubject_27","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.955171419
"TrainSubject_27","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.187301214964912
"TrainSubject_27","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0979710029522727
"TrainSubject_27","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0950104077
"TrainSubject_28","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.945386780375
"TrainSubject_28","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.939905244861111
"TrainSubject_28","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.875689216835443
"TrainSubject_28","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.117886186425926
"TrainSubject_28","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.156496646504348
"TrainSubject_28","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.146753877035294
"TrainSubject_29","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.990240946666667
"TrainSubject_29","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.963222497833333
"TrainSubject_29","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.969295721076923
"TrainSubject_29","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0917540612869811
"TrainSubject_29","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.12246346700625
"TrainSubject_29","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.122128287642857
"TrainSubject_3","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.962057544516129
"TrainSubject_3","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.856617812115385
"TrainSubject_3","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.893449307213115
"TrainSubject_3","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0699140652103448
"TrainSubject_3","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0331503723387755
"TrainSubject_3","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.0116280813372881
"TrainSubject_30","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.954201823857143
"TrainSubject_30","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.937857000806452
"TrainSubject_30","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.891654527118644
"TrainSubject_30","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.173550021692308
"TrainSubject_30","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.0272628077709677
"TrainSubject_30","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.127311157607692
"TrainSubject_5","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.969295613269231
"TrainSubject_5","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.904335121022727
"TrainSubject_5","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.869439913392857
"TrainSubject_5","WALKING","GroupedMean_tBodyAcc-std()-Y",0.0767484028053571
"TrainSubject_5","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.0907630761042553
"TrainSubject_5","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.185022459476596
"TrainSubject_6","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.924644826385965
"TrainSubject_6","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.923682131090909
"TrainSubject_6","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.921493191754386
"TrainSubject_6","WALKING","GroupedMean_tBodyAcc-std()-Y",0.164213884996491
"TrainSubject_6","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.360164958768542
"TrainSubject_6","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.189276117327451
"TrainSubject_7","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.926262668653846
"TrainSubject_7","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.909454698541667
"TrainSubject_7","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.923400921886792
"TrainSubject_7","WALKING","GroupedMean_tBodyAcc-std()-Y",-0.0772618561052631
"TrainSubject_7","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.138179072734043
"TrainSubject_7","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",-0.32616002254902
"TrainSubject_8","LAYING","GroupedMean_tBodyAcc-std()-Y",-0.93489116
"TrainSubject_8","SITTING","GroupedMean_tBodyAcc-std()-Y",-0.927331997021739
"TrainSubject_8","STANDING","GroupedMean_tBodyAcc-std()-Y",-0.938479429074074
"TrainSubject_8","WALKING","GroupedMean_tBodyAcc-std()-Y",0.380782052708333
"TrainSubject_8","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.343826273105263
"TrainSubject_8","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Y",0.348768733170732
"TestSubject_10","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.95947148637931
"TestSubject_10","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.967826981666667
"TestSubject_10","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.941271440454545
"TestSubject_10","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.395645072075472
"TestSubject_10","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.183557562032895
"TestSubject_10","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.0738744931340426
"TestSubject_12","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.9483338435
"TestSubject_12","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.939661889019608
"TestSubject_12","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.920684800114754
"TestSubject_12","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.4106060626
"TestSubject_12","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.425017413478261
"TestSubject_12","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.436697425576923
"TestSubject_13","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.950392995483871
"TestSubject_13","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.938641215510204
"TestSubject_13","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.967538031754386
"TestSubject_13","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.220503537026316
"TestSubject_13","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.158333146191489
"TestSubject_13","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.217210568085455
"TestSubject_18","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.987658662307692
"TestSubject_18","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.977572717017544
"TestSubject_18","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.961873909178082
"TestSubject_18","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.428348061071429
"TestSubject_18","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.418610127454545
"TestSubject_18","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.31437339137931
"TestSubject_2","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.984233296875
"TestSubject_2","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.95982817173913
"TestSubject_2","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.949741851296296
"TestSubject_2","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.425257524915254
"TestSubject_2","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.10283790806383
"TestSubject_2","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.112121021220833
"TestSubject_20","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.972571998382353
"TestSubject_20","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.929106396818182
"TestSubject_20","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.913142481643836
"TestSubject_20","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.228734217372549
"TestSubject_20","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.160938536488889
"TestSubject_20","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.229249455098039
"TestSubject_24","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.973566958888889
"TestSubject_24","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.957056111470588
"TestSubject_24","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.930283530144928
"TestSubject_24","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.288840016206897
"TestSubject_24","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.205566380745455
"TestSubject_24","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.255601012881356
"TestSubject_4","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.962667314814815
"TestSubject_4","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.9322030066
"TestSubject_4","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.896880538392857
"TestSubject_4","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.586252806833333
"TestSubject_4","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.479185977111111
"TestSubject_4","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.372137777692308
"TestSubject_9","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.9407072854
"TestSubject_9","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.83200187268
"TestSubject_9","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.919295805777778
"TestSubject_9","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.0579636469030769
"TestSubject_9","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.00771530035714285
"TestSubject_9","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.253434083542857
"TrainSubject_1","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.826061401628
"TrainSubject_1","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.93958629106383
"TrainSubject_1","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.979775876981132
"TrainSubject_1","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.260027902210526
"TrainSubject_1","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.230434213204082
"TrainSubject_1","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.0194792388471698
"TrainSubject_11","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.971311176842105
"TrainSubject_11","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.968370181886792
"TrainSubject_11","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.986382712765957
"TrainSubject_11","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.530626311355932
"TrainSubject_11","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.324026938043478
"TrainSubject_11","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.203369399185185
"TrainSubject_14","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.900331921686275
"TrainSubject_14","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.922774835740741
"TrainSubject_14","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.9222763115
"TrainSubject_14","WALKING","GroupedMean_tBodyAcc-std()-Z",0.0518841040022034
"TrainSubject_14","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",0.451576075111111
"TrainSubject_14","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",0.609017879074074
"TrainSubject_15","LAYING","GroupedMean_tBodyAcc-std()-Z",-0.929586835277778
"TrainSubject_15","SITTING","GroupedMean_tBodyAcc-std()-Z",-0.949338025084746
"TrainSubject_15","STANDING","GroupedMean_tBodyAcc-std()-Z",-0.951670257924528
"TrainSubject_15","WALKING","GroupedMean_tBodyAcc-std()-Z",-0.518932634814815
"TrainSubject_15","WALKING_DOWNSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.281982181666667
"TrainSubject_15","WALKING_UPSTAIRS","GroupedMean_tBodyAcc-std()-Z",-0.379717488104167
